w1,02/24/2015 19:07:01.635,1.17E11,1.9302099844584012E9,1.150697900155416E11,M
w1,02/24/2015 19:07:03.635,1.17E11,1.9945503172736814E9,1.1500544968272632E11,M
w1,02/24/2015 19:07:05.635,1.17E11,2.0588906500889614E9,1.1494110934991104E11,M
w1,02/24/2015 19:07:07.635,1.17E11,2.1232309829042413E9,1.1487676901709576E11,M
w1,02/24/2015 19:07:09.635,1.17E11,2.1875713157195215E9,1.1481242868428047E11,M
w1,02/24/2015 19:07:11.635,1.17E11,2.2519116485348015E9,1.147480883514652E11,M
w1,02/24/2015 19:07:13.635,1.17E11,2.3162519813500814E9,1.1468374801864992E11,M
w1,02/24/2015 19:07:15.635,1.17E11,2.3805923141653614E9,1.1461940768583464E11,M
w1,02/24/2015 19:07:17.635,1.17E11,2.444932646980642E9,1.1455506735301936E11,M
w1,02/24/2015 19:07:19.635,1.17E11,2.509272979795922E9,1.1449072702020407E11,M
w1,02/24/2015 19:07:21.635,1.17E11,2.573613312611202E9,1.144263866873888E11,M
w1,02/24/2015 19:07:23.635,1.17E11,2.6379536454264817E9,1.1436204635457352E11,M
w1,02/24/2015 19:07:25.635,1.17E11,2.7022939782417617E9,1.1429770602175824E11,M
w1,02/24/2015 19:07:27.635,1.17E11,2.7666343110570416E9,1.1423336568894296E11,M
w1,02/24/2015 19:07:29.635,1.17E11,2.830974643872322E9,1.1416902535612769E11,M
w1,02/24/2015 19:07:31.635,1.17E11,2.895314976687602E9,1.141046850233124E11,M
w1,02/24/2015 19:07:33.635,1.17E11,2.959655309502882E9,1.1404034469049712E11,M
w1,02/24/2015 19:07:35.635,1.17E11,3.023995642318162E9,1.1397600435768184E11,M
w1,02/24/2015 19:07:37.635,1.17E11,3.088335975133442E9,1.1391166402486656E11,M
w1,02/24/2015 19:07:39.635,1.17E11,3.152676307948722E9,1.1384732369205128E11,M
w1,02/24/2015 19:07:41.635,1.17E11,3.2170166407640023E9,1.13782983359236E11,M
w1,02/24/2015 19:07:43.635,1.17E11,3.2813569735792823E9,1.1371864302642072E11,M
w1,02/24/2015 19:07:45.635,1.17E11,3.3456973063945622E9,1.1365430269360544E11,M
w1,02/24/2015 19:07:47.635,1.17E11,3.410037639209842E9,1.1358996236079016E11,M
w1,02/24/2015 19:07:49.635,1.17E11,3.474377972025122E9,1.1352562202797488E11,M
w1,02/24/2015 19:07:51.635,1.17E11,3.538718304840402E9,1.1346128169515959E11,M
w1,02/24/2015 19:07:53.635,1.17E11,3.6030586376556826E9,1.1339694136234431E11,M
w1,02/24/2015 19:07:55.635,1.17E11,3.6673989704709625E9,1.1333260102952904E11,M
w1,02/24/2015 19:07:57.635,1.17E11,3.7317393032862425E9,1.1326826069671376E11,M
w1,02/24/2015 19:07:59.635,1.17E11,3.7960796361015224E9,1.1320392036389848E11,M
w1,02/24/2015 19:08:01.635,1.17E11,3.8604199689168024E9,1.1313958003108319E11,M
